"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts","local_policies"
"106",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020610019","  "," ----Other","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020610"," - Of bovine animals, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"107",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020610020","  "," --1 Cheek meat and head meat","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020610"," - Of bovine animals, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"108",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020610090","  "," ---(2) Other","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020610"," - Of bovine animals, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"109",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020621000","  "," --Tongues","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020621"," - - Tongues","9","1","R","0",NULL,NULL,NULL,"0"
"110",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020622000","  "," --Livers","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020622"," - - Livers","9","1","R","0",NULL,NULL,NULL,"0"
"111",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020629010","  "," ----(1) Internal organs","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020629"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"112",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020629020","  "," ---1 Cheek meat and head meat","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020629"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"113",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020629090","  "," ----(2) Other","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020629"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"114",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020630010","  "," --1 Of wild boars","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"115",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020630091","  "," ---(1) Internal organs","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"116",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020630093","  "," ----*[1] Each kilogram, not more than the upper limit prices for the specific duty applied on partial pig, in value for customs duty S","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"117",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020630094","  "," -----Less than 399 yen/kg in value for customs duty","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"118",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020630095","  "," -----Not less than 399 yen/kg in value for customs duty","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"119",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020630099","  "," ----*[3] Each kilogram, more than the gate prices of partial pig, in value for customs duty S","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020630"," - Of swine, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"120",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020641010","  "," ---1 Of wild boars","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020641"," - - Livers","9","1","R","0",NULL,NULL,NULL,"0"
"121",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020641090","  "," ---2 Other","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020641"," - - Livers","9","1","R","0",NULL,NULL,NULL,"0"
"122",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020649010","  "," ---1 Of wild boars","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"123",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020649091","  "," ----(1) Internal organs","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"124",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020649093","  "," -----*[1] Each kilogram, not more than the upper limit prices for the specific duty applied on partial pig, in value for customs duty S","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"125",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020649094","  "," ------Less than 399 yen/kg in value for customs duty","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"126",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020649095","  "," ------Not less than 399 yen/kg in value for customs duty","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"127",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020649099","  "," -----*[3] Each kilogram, more than the gate prices of partial pig, in value for customs duty S","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020649"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"128",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020680000","  "," -Other, fresh or chilled","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020680"," - Other, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"129",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020690000","  "," -Other, frozen","02","Meat and edible meat offal","0206","Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled","020690"," - Other, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"130",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020711000","  "," --Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020711"," - - Not cut in pieces, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"131",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020712000","  "," --Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020712"," - - Not cut in pieces, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"132",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020713100","  "," ---1 Legs with bone in","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713"," - - Cuts and offal, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"133",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020713200","  "," ---2 Other","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020713"," - - Cuts and offal, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"134",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020714100","  "," ---1 Livers","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"135",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020714210","  "," ----(1) Legs with bone in","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"136",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020714220","  "," ----(2) Other","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020714"," - - Cuts and offal, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"137",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020724000","  "," --Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020724"," - - Not cut in pieces, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"138",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020725000","  "," --Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020725"," - - Not cut in pieces, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"139",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020726000","  "," --Cuts and offal, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020726"," - - Cuts and offal, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"140",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020727100","  "," ---1 Livers","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020727"," - - Cuts and offal, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"141",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020727200","  "," ---2 Other","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020727"," - - Cuts and offal, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"142",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020741000","  "," --Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020741"," - - Not cut in pieces, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"143",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020742000","  "," --Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020742"," - - Not cut in pieces, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"144",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020743000","  "," --Fatty livers, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020743"," - - Fatty livers, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"145",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020744000","  "," --Other, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020744"," - - Other, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"146",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020745010","  "," ---Livers","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020745"," - - Other, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"147",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020745090","  "," ---Other","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020745"," - - Other, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"148",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020751000","  "," --Not cut in pieces, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020751"," - - Not cut in pieces, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
"149",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020752000","  "," --Not cut in pieces, frozen","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020752"," - - Not cut in pieces, frozen","9","1","R","0",NULL,NULL,NULL,"0"
"150",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","020753000","  "," --Fatty livers, fresh or chilled","02","Meat and edible meat offal","0207","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.","020753"," - - Fatty livers, fresh or chilled","9","1","R","0",NULL,NULL,NULL,"0"
